OrderPK,ProductPK,Quantity,TotalPrice,LoyaltyPointsUsed,date,BRAND,BRAND_DESC,Category,month,week,customer.INDIVIDUAL_ID
"9435069808685","8804350656513",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538030225"
"9474283700269","8804350656513",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538446124"
"9499465220141","8796219080705",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539653898"
"9477163548717","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527617708"
"9462725378093","8796219080705",1,11.99,0,"11/11/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539191548"
"9471437668397","8796219080705",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536819181"
"9466409091117","8796161998849",1,12.99,0,"11/15/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5539546891"
"9468099919917","8796219080705",1,11.99,0,"11/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539249469"
"9471217532973","8796219080705",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539913945"
"9478098452525","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538258500"
"9474171371565","8796219080705",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539607681"
"9476885938221","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530029575"
"9435892449325","8804350656513",1,11.99,0,"10/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538393926"
"9498399309869","8796161998849",1,11.99,0,"12/7/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5538832622"
"9471347294253","8804350656513",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536484647"
"9508281516077","8796161998849",1,11.99,0,"12/15/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5539535676"
"9477116002349","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530041865"
"9436480798765","8796218163201",1,11.99,0,"10/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536168179"
"9473114505261","8796218163201",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539854895"
"9471869517869","8796219080705",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537469700"
"9460056588333","8796219080705",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537335701"
"9476992991277","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531266656"
"9466414399533","8796219080705",1,11.99,0,"11/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534099912"
"9476886691885","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539023222"
"9473884979245","8796219080705",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538473256"
"9434343440429","8796219080705",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538657136"
"9477283512365","8796218916865",1,11.99,0,"11/25/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539839403"
"9507143548973","8796218916865",1,11.99,0,"12/14/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538956540"
"9446134218797","8796219080705",1,11.99,0,"10/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5781239154"
"9507682943021","8796218163201",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538917619"
"9472837517357","8796218916865",1,11.99,0,"11/22/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5530293919"
"9471657476141","8796218163201",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527658303"
"9476328325165","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538365469"
"9470800298029","8796219080705",1,11.99,0,"11/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538399899"
"9510735839277","8796219080705",1,11.99,0,"12/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531063061"
"9459112411181","8796219080705",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539607611"
"9490855100461","8796219080705",1,11.99,0,"12/1/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533254525"
"9513591013421","8796219080705",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532985943"
"9493261156397","8796219080705",1,11.99,0,"12/3/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533210120"
"9477515182125","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532183677"
"9507200925741","8796219080705",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539597188"
"9435686436909","8796219080705",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537141152"
"9499522334765","8796219080705",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536795150"
"9513027600429","8796219080705",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534798743"
"9460509114413","8804350656513",1,11.99,0,"11/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532197497"
"9480010661933","8804350656513",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537018359"
"9435556184109","8804350656513",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536309403"
"9477080186925","8796218163201",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531004724"
"9459808763949","8796218163201",1,11.99,0,"11/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529117183"
"9508677222445","8796218916865",1,11.99,0,"12/15/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5526372032"
"9442396012589","8796218163201",1,12.99,0,"10/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537979765"
"9426273402925","8804350656513",1,11.99,0,"9/27/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532194679"
"9435082162221","8804350656513",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529117616"
"9471917228077","8804350656513",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527497906"
"9476628480045","8796161998849",1,11.99,0,"11/25/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5533805641"
"9475147792429","8804350656513",1,11.99,0,"11/24/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539436823"
"9510361759789","8796218163201",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538345120"
"9476486037549","8796218163201",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538592617"
"9506940944429","8796218163201",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539896424"
"9477385682989","8796218916865",1,11.99,0,"11/25/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5533131269"
"9511033110573","8796218163201",1,11.99,0,"12/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527409878"
"9459942785069","8796218916865",1,11.99,0,"11/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538977475"
"9476142366765","8796161998849",1,11.99,0,"11/25/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5874379807"
"9471592267821","8796218163201",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529130015"
"9444242161709","8804350656513",1,12.99,0,"10/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539021607"
"9463870357549","8804350656513",1,12.99,0,"11/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531191235"
"9478422659117","8796218163201",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5936192773"
"9474098757677","8796218163201",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5907556599"
"9472490045485","8796218163201",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539066326"
"9478914048045","8796218163201",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539793147"
"9512340717613","8796218163201",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539374137"
"9499285946413","8796218163201",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536128448"
"9513204809773","8796218163201",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534840573"
"9477441781805","8796218163201",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534854297"
"9443329769517","8796218916865",1,11.99,0,"10/19/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538265311"
"9457160454189","8796218163201",1,11.99,0,"11/4/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538100086"
"9472464846893","8796218163201",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533016174"
"9443862446125","8797174398977",1,12.99,0,"10/20/2016","CAFE                          ","Cafe' Escapes                 ","Dairy                         ",1,1,"5538312133"
"9476091150381","8796218163201",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537586194"
"9469949542445","8796218916865",1,11.99,0,"11/19/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5535588209"
"9509926404141","8796218163201",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532445152"
"9460483784749","8796218163201",1,11.99,0,"11/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538680186"
"9434082508845","8796218916865",1,11.99,0,"10/6/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538340576"
"9429107834925","8804350656513",1,11.99,0,"9/30/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526426785"
"9509794480173","8804350656513",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537879832"
"9435387920429","8796219080705",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5735557946"
"9435766784045","8796218163201",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538748070"
"9477125144621","8796218163201",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538184420"
"9470440341549","8796219080705",1,11.99,0,"11/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539061778"
"9500621078573","8796219080705",1,11.99,0,"12/9/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538102279"
"9470860525613","8796219080705",1,11.99,0,"11/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5915771296"
"9436071428141","8796219080705",1,11.99,0,"10/9/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530082057"
"9507348906029","8796219080705",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539303335"
"9460286193709","8796219080705",1,11.99,0,"11/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539532595"
"9476067393581","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5889385543"
"9426278678573","8804350656513",1,11.99,0,"9/27/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539301053"
"9476806279213","8804350656513",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527016188"
"9474198798381","8804350656513",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539735806"
"9510995984429","8804350656513",1,11.99,0,"12/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532233748"
"9458954862637","8796161998849",1,11.99,0,"11/7/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5703498881"
"9499893039149","8796218163201",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532637266"
"9512475459629","8796218916865",1,11.99,0,"12/18/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5537958607"
"9499253506093","8796218163201",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539313251"
"9476705550381","8796218916865",1,11.99,0,"11/25/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538400373"
"9476602855469","8796218163201",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533131899"
"9435682013229","8796218916865",1,11.99,0,"10/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5528556629"
"9471158059053","8796218916865",1,11.99,0,"11/21/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5889384065"
"9476906680365","8796218916865",1,11.99,0,"11/26/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538097287"
"9509070176301","8804350656513",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539924002"
"9474040889389","8804350656513",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539948423"
"9499258191917","8804350656513",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538725108"
"9476724424749","8804350656513",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526390178"
"9478424231981","8796218916865",1,11.99,0,"11/26/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538493512"
"9506899197997","8796218163201",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539229548"
"9476691329069","8804350656513",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532670601"
"9508153065517","8796218916865",1,11.99,0,"12/15/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5735337190"
"9478750109741","8804350656513",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538815795"
"9507087351853","8804350656513",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538887791"
"9486311030829","8804350656513",1,11.99,0,"11/29/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527919716"
"9471378817069","8804350656513",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5933657635"
"9445788418093","8804350656513",1,11.99,0,"10/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539496798"
"9435378810925","8804350656513",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532147201"
"9472820805677","8796218916865",1,11.99,0,"11/22/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538556049"
"9442088550445","8804350656513",1,12.99,0,"10/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527650539"
"9435380777005","8796218163201",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539080153"
"9507113173037","8796218163201",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539827406"
"9434940047405","8796218163201",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532140545"
"9469750870061","8804350656513",1,12.99,0,"11/19/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538574680"
"9443920248877","8804350656513",1,12.99,0,"10/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528210600"
"9467257847853","8797174398977",1,12.99,0,"11/16/2016","CAFE                          ","Cafe' Escapes                 ","Dairy                         ",1,1,"5539363652"
"9469173563437","8797174398977",1,12.99,0,"11/18/2016","CAFE                          ","Cafe' Escapes                 ","Dairy                         ",1,1,"5529984250"
"9444760059949","8797174398977",1,12.99,0,"10/24/2016","CAFE                          ","Cafe' Escapes                 ","Dairy                         ",1,1,"5532195341"
"9472713588781","8804350656513",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533199976"
"9429138440237","8804350656513",1,11.99,0,"9/30/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532191878"
"9477324406829","8796218163201",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526192483"
"9499760001069","8796218163201",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529175649"
"9459940884525","8796218163201",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530550959"
"9472631177261","8796161998849",1,11.99,0,"11/22/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5538647506"
"9443745529901","8804350656513",1,12.99,0,"10/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530949754"
"9477669716013","8796218916865",1,11.99,0,"11/26/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5736158340"
"9508232134701","8796219080705",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5874379693"
"9470572625965","8796219080705",1,11.99,0,"11/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533353958"
"9470399479853","8796219080705",1,11.99,0,"11/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531997868"
"9475646324781","8796219080705",1,11.99,0,"11/24/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526310720"
"9512638513197","8796219080705",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530216805"
"9507423092781","8796219080705",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5535985405"
"9511074332717","8796219080705",1,11.99,0,"12/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533119982"
"9464475484205","8796219080705",1,11.99,0,"11/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536681008"
"9507781804077","8796219080705",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528224054"
"9471530893357","8796219080705",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534162106"
"9476699324461","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537086895"
"9473869414445","8796219080705",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538123063"
"9470674993197","8796219080705",1,11.99,0,"11/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533476385"
"9435879735341","8804350656513",1,11.99,0,"10/9/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538048201"
"9460260405293","8804350656513",1,11.99,0,"11/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537670340"
"9472442564653","8804350656513",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539719091"
"9508538515501","8796161998849",1,11.99,0,"12/15/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5533158742"
"9477212078125","8796161998849",1,11.99,0,"11/25/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5539077969"
"9459374358573","8796219080705",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530296013"
"9508314185773","8796219080705",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526188859"
"9472518848557","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531487757"
"9508633935917","8796219080705",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538794061"
"9475384999981","8796219080705",1,11.99,0,"11/24/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539651092"
"9473180827693","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532922901"
"9477163319341","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5956751713"
"9513401090093","8796219080705",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536042170"
"9471334416429","8796219080705",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528362452"
"9497291751469","8796219080705",1,11.99,0,"12/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530257106"
"9511299514413","8796219080705",1,11.99,0,"12/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537794928"
"9480107032621","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533163655"
"9476650827821","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538684506"
"9435504279597","8796219080705",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539946792"
"9510032801837","8796216754177",1,11.99,0,"12/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533075185"
"9513516531757","8796216754177",1,11.99,0,"12/18/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531255608"
"9502441373741","8796216754177",1,12.74,0,"12/11/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538725673"
"9474407465005","8796216754177",1,11.99,0,"11/23/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539649849"
"9471848874029","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528301888"
"9480038055981","8796216754177",1,11.99,0,"11/26/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531245530"
"9439459377197","8796216754177",1,12.74,0,"10/14/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5527372321"
"9498946699309","8796216754177",1,12.74,0,"12/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526418399"
"9428749647917","8796216754177",1,12.74,0,"9/30/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538769065"
"9507850354733","8796216754177",1,12.74,0,"12/15/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539203443"
"9482916560941","8796216754177",1,12.74,0,"11/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528261323"
"9425362649133","8796216754177",1,12.74,0,"9/26/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528387681"
"9458145198125","8796216754177",1,12.74,0,"11/4/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539477405"
"9500085026861","8796216754177",1,11.99,0,"12/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539021288"
"9480169455661","8796216754177",1,11.99,0,"11/26/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532144914"
"9458295210029","8796216754177",1,12.74,0,"11/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5527498926"
"9446948175917","8796216754177",1,12.74,0,"10/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531257444"
"9478525255725","8796216754177",1,11.99,0,"11/26/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532172582"
"9447499497517","8796216754177",1,12.74,0,"10/29/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538406424"
"9426305187885","8796216754177",1,12.74,0,"9/27/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528173320"
"9476711088173","8796216754177",1,11.99,0,"11/25/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5536912855"
"9475152248877","8796216754177",1,11.99,0,"11/24/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533195465"
"9440397066285","8796216754177",1,12.74,0,"10/15/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534157427"
"9445589450797","8796216754177",1,11.99,0,"10/24/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5536810977"
"9471576965165","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538312661"
"9441835778093","8796216754177",1,12.74,0,"10/17/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5530286512"
"9443968614445","8796216754177",1,11.99,0,"10/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532114174"
